 moveaway(Light) moveaway(All) #; build(All,2,Left) #;-1
 moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #; moveToUnit(Light,Ally,lessHealthy) moveaway(Light) #;-1
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Worker,20,EnemyDir) attack(All,closest) attack(Heavy,lessHealthy) attack(Light,farthest) train(Worker,20,EnemyDir) attack(All,closest) #;1
 attack(All,closest) train(Worker,20,EnemyDir) #; attack(All,closest) train(Worker,20,EnemyDir) #;-1
 attack(All,closest) train(Worker,20,EnemyDir) #; moveaway(All) #;0
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; build(Base,1,Right) harvest(2) harvest(1) #;0
 attack(All,lessHealthy) train(Worker,20,EnemyDir) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 train(Worker,20,EnemyDir) attack(All,weakest) #; moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #;0
 moveaway(Light) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;1
 train(Worker,20,EnemyDir) attack(Light,random) #; moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #;-1
 harvest(3) build(All,2,Right) #; moveaway(Light) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(Light,farthest) attack(Light,farthest) #; train(Worker,20,EnemyDir) attack(All,weakest) #;0
 train(Heavy,20,EnemyDir) moveToUnit(Worker,Ally,random) build(Base,2,Right) #; moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #;-1
 train(Heavy,20,Down) harvest(2) attack(Worker,lessHealthy) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; build(Base,1,Right) harvest(2) harvest(1) #;0
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #;-1
 attack(Worker,lessHealthy) harvest(1) attack(All,random) build(All,1,Left) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 attack(All,closest) harvest(2) harvest(2) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;1
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 train(Worker,20,EnemyDir) harvest(1) #; attack(All,closest) attack(All,closest) #;1
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; attack(Heavy,mostHealthy) train(Worker,20,Right) moveToUnit(All,Ally,farthest) #;-1
 attack(Light,lessHealthy) attack(Ranged,weakest) harvest(4) #; moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;0
 train(Worker,20,EnemyDir) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 train(Ranged,20,EnemyDir) attack(Worker,farthest) train(Ranged,20,EnemyDir) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; attack(Worker,lessHealthy) harvest(1) attack(All,random) build(All,1,Left) #;0
 moveaway(Light) #; train(Worker,20,EnemyDir) harvest(1) #;-1
 moveaway(Ranged) harvest(1) harvest(3) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;1
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; attack(Worker,lessHealthy) attack(All,lessHealthy) train(Worker,20,EnemyDir) #;1
 moveaway(Light) harvest(2) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) attack(Worker,lessHealthy) #;0
 harvest(4) harvest(4) build(All,2,Left) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) attack(All,weakest) #;0
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; harvest(3) moveToUnit(Light,Enemy,lessHealthy) harvest(4) #;0
 train(Worker,20,EnemyDir) attack(All,weakest) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; build(Barrack,2,Down) harvest(1) #;0
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #;0
 build(Base,1,Right) harvest(2) harvest(1) #; train(Worker,20,EnemyDir) build(Base,2,Down) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; attack(Worker,closest) #;0
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; moveToUnit(Heavy,Ally,mostHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(All,closest) train(Worker,20,EnemyDir) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 moveaway(Ranged) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) #;0
 attack(Heavy,weakest) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 attack(All,closest) train(Worker,20,EnemyDir) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; build(Base,1,Right) harvest(2) harvest(1) #;0
 moveToUnit(Worker,Enemy,farthest) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;-1
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Light,20,Right) harvest(2) build(Base,2,Left) #;-1
 attack(Worker,lessHealthy) moveToUnit(All,Enemy,strongest) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; attack(Worker,lessHealthy) moveToUnit(All,Enemy,strongest) #;0
 train(Worker,20,EnemyDir) harvest(1) #; moveToUnit(Light,Ally,lessHealthy) moveaway(Light) #;-1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; moveaway(Ranged) #;0
 train(Worker,20,EnemyDir) attack(Ranged,mostHealthy) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;-1
 train(Worker,20,EnemyDir) build(Base,2,Down) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;1
 attack(Worker,lessHealthy) attack(All,lessHealthy) train(Worker,20,EnemyDir) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; harvest(3) build(All,2,Right) #;-1
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 attack(Worker,closest) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; train(Heavy,20,Down) attack(Ranged,weakest) #;0
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; attack(All,closest) train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #;1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) #; moveaway(Light) #;0
 moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 harvest(1) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;1
 moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #; harvest(4) harvest(4) build(All,2,Left) #;-1
 train(Worker,20,EnemyDir) build(Barrack,1,Right) build(Barrack,1,Right) #; train(Worker,20,EnemyDir) harvest(1) #;-1
 attack(Worker,lessHealthy) attack(All,lessHealthy) train(Worker,20,EnemyDir) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #; moveaway(Worker) #;-1
 train(Heavy,20,EnemyDir) moveToUnit(Worker,Ally,random) build(Base,2,Right) #; moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #;-1
 attack(Light,lessHealthy) attack(Ranged,weakest) harvest(4) #; train(Worker,20,EnemyDir) harvest(1) #;-1
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; attack(All,closest) train(Worker,20,EnemyDir) attack(Ranged,strongest) #;1
 attack(Worker,lessHealthy) moveToUnit(All,Enemy,strongest) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 build(Base,1,Right) harvest(2) harvest(1) #; train(Light,20,Down) moveaway(All) #;-1
 build(All,1,Left) train(All,20,Down) moveaway(Worker) attack(All,mostHealthy) moveaway(Ranged) harvest(3) build(Base,1,Up) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 attack(Worker,lessHealthy) harvest(1) attack(All,random) build(All,1,Left) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 moveaway(Heavy) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
 moveaway(Light) #; build(All,1,Left) train(All,20,Down) moveaway(Worker) attack(All,mostHealthy) moveaway(Ranged) harvest(3) build(Base,1,Up) #;-1
 attack(All,closest) train(Worker,20,EnemyDir) #; train(Worker,20,EnemyDir) attack(Light,random) #;0
 train(Heavy,20,Down) harvest(2) attack(Worker,lessHealthy) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
 harvest(3) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 attack(Worker,lessHealthy) moveToUnit(All,Enemy,strongest) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;1
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; build(Barrack,2,Left) harvest(3) attack(All,weakest) #;0
 moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #; attack(All,closest) train(All,20,Left) #;1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #;0
 train(Worker,20,EnemyDir) attack(All,weakest) #; attack(All,lessHealthy) #;0
 attack(All,closest) train(Worker,20,EnemyDir) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;1
 train(Heavy,20,Down) attack(Ranged,weakest) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;1
 build(Base,1,Right) harvest(2) harvest(1) #; train(Worker,20,EnemyDir) harvest(1) #;-1
 attack(Light,mostHealthy) #; moveaway(Light) #;-1
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; moveToUnit(Ranged,Enemy,farthest) train(Light,20,EnemyDir) attack(Worker,mostHealthy) #;1
 train(Worker,20,EnemyDir) attack(All,weakest) #; moveToUnit(Worker,Enemy,farthest) #;0
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;0
 train(Worker,20,EnemyDir) harvest(1) #; train(Worker,20,EnemyDir) attack(All,weakest) #;-1
 train(Worker,20,EnemyDir) harvest(1) #; build(Barrack,2,Down) harvest(1) #;-1
 train(Worker,20,EnemyDir) build(Base,2,Down) #; moveaway(Light) #;-1
 attack(All,closest) train(Worker,20,EnemyDir) #; moveaway(Heavy) #;0
 train(Worker,20,EnemyDir) attack(All,weakest) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 harvest(3) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 train(Light,20,Down) build(All,2,Left) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 harvest(1) harvest(4) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; attack(Ranged,weakest) attack(All,closest) attack(Ranged,weakest) #;-1
 train(Worker,20,EnemyDir) attack(All,weakest) #; moveaway(Ranged) #;0
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; build(All,1,Right) moveaway(Light) #;0
 train(Worker,20,EnemyDir) harvest(1) #; attack(All,closest) #;1
 attack(All,closest) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 train(Worker,20,EnemyDir) harvest(1) #; train(Heavy,20,EnemyDir) moveToUnit(Worker,Ally,random) build(Base,2,Right) #;-1
 harvest(4) harvest(4) build(All,2,Left) #; build(Base,1,Right) harvest(2) harvest(1) #;-1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; attack(All,closest) #;0
 moveToUnit(Ranged,Enemy,farthest) train(Light,20,EnemyDir) attack(Worker,mostHealthy) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 attack(All,closest) train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;1
 attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) #;0
 harvest(3) attack(All,random) build(Base,1,Up) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #; train(Worker,20,EnemyDir) build(Base,2,Down) #;-1
 attack(All,closest) train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 train(Worker,20,EnemyDir) attack(All,weakest) #; harvest(1) #;0
 train(Worker,20,EnemyDir) harvest(1) #; attack(Heavy,weakest) #;-1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; moveaway(Heavy) #;0
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;0
 train(Worker,20,EnemyDir) harvest(1) #; attack(Worker,lessHealthy) attack(All,lessHealthy) train(Worker,20,EnemyDir) #;1
 attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; moveToUnit(Heavy,Ally,mostHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(All,closest) train(Worker,20,EnemyDir) #;1
 attack(All,closest) train(Worker,20,EnemyDir) #; attack(All,closest) train(Worker,20,EnemyDir) #;-1
 attack(All,closest) train(Worker,20,EnemyDir) #; moveToUnit(Ranged,Enemy,farthest) train(Light,20,EnemyDir) attack(Worker,mostHealthy) #;0
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 train(Heavy,20,Right) attack(All,closest) train(Heavy,20,Right) attack(Worker,lessHealthy) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 train(Worker,20,EnemyDir) harvest(3) #; moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #;-1
 harvest(3) attack(All,random) build(Base,1,Up) #; moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #;-1
 attack(All,closest) train(All,20,Left) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 moveaway(Heavy) moveaway(Heavy) moveaway(Light) build(Base,1,Up) moveToUnit(Ranged,Ally,farthest) train(All,20,Right) moveaway(Light) moveToUnit(All,Enemy,strongest) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; build(Barrack,2,Left) harvest(3) attack(All,weakest) #;0
 attack(All,closest) harvest(2) harvest(2) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 train(Worker,20,EnemyDir) attack(All,closest) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) #;1
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Worker,20,EnemyDir) build(Barrack,1,Right) build(Barrack,1,Right) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; moveaway(Light) build(All,2,Down) #;0
 moveaway(Light) train(Heavy,20,Right) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #; train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #;1
 train(Worker,20,EnemyDir) build(Barrack,1,Right) build(Barrack,1,Right) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 train(Worker,20,EnemyDir) train(Worker,20,EnemyDir) #; moveaway(Light) #;-1
 train(Heavy,20,Right) attack(All,closest) train(Heavy,20,Right) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) attack(All,weakest) #;1
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Light,20,Right) harvest(2) build(Base,2,Left) #;-1
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; build(Barrack,2,Left) harvest(3) attack(All,weakest) #;1
 attack(Worker,lessHealthy) harvest(2) train(Worker,20,EnemyDir) #; moveaway(Light) #;0
 moveaway(Light) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(Light,farthest) attack(Light,farthest) #;1
 train(Light,20,Right) harvest(2) build(Base,2,Left) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;1
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; moveaway(Ranged) harvest(1) harvest(3) #;-1
 attack(All,closest) train(Worker,20,EnemyDir) #; attack(Heavy,weakest) #;0
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) #;1
 attack(All,closest) attack(Worker,lessHealthy) #; moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #;0
 harvest(2) build(Barrack,1,Down) #; moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #;-1
 harvest(1) train(Light,20,Up) #; train(Worker,20,EnemyDir) attack(All,weakest) #;1
 build(Base,1,Right) harvest(2) harvest(1) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 build(All,1,Right) moveaway(Light) #; build(Base,1,Right) harvest(2) harvest(1) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; moveaway(Ranged) #;0
 moveToUnit(Light,Ally,farthest) moveToUnit(Worker,Ally,lessHealthy) #; moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #;-1
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; attack(All,closest) #;1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; harvest(3) build(All,2,Right) #;0
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #;1
 attack(All,closest) train(Worker,20,EnemyDir) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 attack(Worker,lessHealthy) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; harvest(3) moveToUnit(Light,Enemy,lessHealthy) harvest(4) #;0
 build(All,1,Right) moveaway(Light) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
